id,tyc,gaia,hyg,hip,hd,hr,gl,bayer,constellation,proper,ra,dec,dist_ly,x0,y0,z0,dist_src,mag,absmag,spect,ci,
1642954,3070-1595-1,1352588216303348608,81583,81833,150997,6220,,Eta,Her,,16.7149347,38.92225677,111.485374,-8.778,-25.099,21.472,G_R3,3.48,0.811,G4III,0.916,
1373760,3854-1440-1,1562409119742512128,66890,67103,119992,5177,,,UMa,,13.7536703,55.87934731,111.5186464,-17.191,-8.498,28.302,G_R3,6.47,3.801,F 7 V,0.486,
1723545,6838-1112-1,,85164,85423,157919,6492,,,Oph,,17.45590941,-29.86703242,111.59758679999999,-4.212,-29.367,-17.037,HIP,4.28,1.609,F3 III,0.402,
2347857,2193-2017-1,1799315152104585856,107011,107354,206901,8315,,Kap,Peg,,21.74409098,25.645031,111.63575220000001,25.626,-17.18,14.812,HIP,4.14,1.468,F5IV,0.425,
412149,2411-2244-1,182461725546788480,25516,25580,35681,,,,Aur,,5.46692702,33.76370983,111.73785279999998,3.961,28.2,19.038,G_R3,6.41,3.736,F5,0.51,
1236593,3019-2030-1,,58509,58684,104513,4594,,,UMa,,12.03522274,43.04564026,111.78874,-25.044,-0.231,23.392,HIP,5.22,2.545,F 0 VAM,0.283,
1520353,2032-1605-1,,75466,75695,137909,5747,,Bet,CrB,Nusakan,15.46381429,29.10569774,111.82723159999999,-18.458,-23.589,16.675,HIP,3.66,0.985,A8III,0.319,
2497555,8009-1445-1,6548377314399810048,114692,115054,219693,8859,GJ 4330,Phi,Gru,,23.30274582,-40.82435893,111.8986694,25.527,-4.712,-22.426,G_R3,5.54,2.863,F3/5 V,0.445,
1477868,4995-952-1,6337304342094223744,73082,73309,132375,5583,,,Lib,,14.9813288,-4.98925258,111.91008640000001,-24.285,-24.048,-2.984,G_R3,6.08,3.403,F7 V,0.509,
1105870,3005-1206-1,756291174721509376,51509,51658,91312,4132,,,UMa,,10.55385806,40.42555611,111.9218296,-24.269,9.654,22.249,G_R3,4.72,2.043,A7IV,0.222,
2483443,3631-1934-1,1990895088922990976,113849,114210,218470,8805,,,And,,23.12927326,49.29577577,112.1129828,21.834,-5.065,26.055,G_R3,5.68,2.999,F5V,0.449,
2499114,5249-1398-1,2633584305645296768,114779,115142,219877,8868,,,Aqr,,23.32332704,-5.12435461,112.1586508,33.71,-6.035,-3.071,G_R3,5.56,2.878,F2 V,0.386,
602394,1898-787-1,3381634224106876672,32788,32874,49736,,,,Gem,,6.8501191,25.7603598,112.21997640000001,-6.839,30.219,14.951,G_R3,6.98,4.297,F8,0.6,
1779064,3910-1710-1,1421593566062037120,87314,87585,163588,6688,,Xi,Dra,Grumium,17.89214733,56.8726474,112.24933440000001,-0.531,-18.798,28.818,G_R3,3.73,1.047,K2III,1.177,
1585430,2579-2094-1,1378163509599547520,78879,79119,145328,6018,,Tau,CrB,,16.14952491,36.49092289,112.39840779999999,-12.901,-24.514,20.491,G_R3,4.73,2.044,K0III,1.015,
1954072,3128-786-1,2104192684058976896,93057,93350,176969,,,,Lyr,,19.01393287,42.25253481,112.46756219999999,6.695,-24.626,23.183,G_R3,6.82,4.132,F8,0.534,
871166,6010-5046-1,5706189302022176128,41165,41282,71196,3316,,,Pup,,8.42194483,-21.04596211,112.4936582,-19.068,25.93,-12.385,G_R3,6.01,3.322,F2/3 V,0.402,
1067331,5485-1310-1,,49700,49841,88284,3994,,Lam,Hya,,10.1764655,-12.35405115,112.56052919999999,-29.939,15.488,-7.383,HIP,3.61,0.92,K0 III,1.007,
2457353,2225-1821-1,1876510592179455744,112389,112748,216131,8684,GJ 4298,Mu,Peg,Sadalbari,22.83338727,24.60157698,112.7392868,29.97,-9.449,14.388,G_R3,3.51,0.817,G8III,0.933,
2442982,5237-1607-1,,111612,111965,214810,8629,,,Aqr,,22.67999,-3.55426521,112.75494440000001,32.46,-11.687,-2.143,HIP,6.32,3.627,F6 V,0.52,
234642,2859-2274-1,,14632,14668,19476,941,,Kap,Per,Misam,3.1582707,44.85753454,112.75494440000001,16.594,18.029,24.381,HIP,3.79,1.097,K0III,0.98,
1387707,5553-1479-1,3618910139048607616,67737,67953,121325,5233,,,Vir,,13.91616698,-8.05884644,112.78006180000001,-30.015,-16.462,-4.847,G_R3,6.19,3.496,F7/8 V,0.53,
1356693,9430-1728-1,5789459823019926656,65912,66121,117360,5082,,,Cha,,13.55379462,-77.56938839,112.7895216,-6.836,-2.945,-33.766,G_R3,6.52,3.826,F5 V,0.455,
1876671,1581-2329-1,,90447,90729,170829,6950,,,Her,,18.51156991,20.8150423,112.7937622,4.316,-32.031,12.287,HIP,6.49,3.796,G8IV,0.795,
778005,8911-3290-1,,38052,38160,64185,3070,,,Car,,7.82024398,-60.28365434,112.8329062,-7.865,15.236,-30.041,HIP,5.78,3.085,F3 IV/V,0.428,
267180,4722-1536-1,3247680138377334912,16986,17027,22713,1111,,,Eri,,3.65031036,-5.6262111,112.91445619999999,19.879,28.134,-3.394,G_R3,5.97,3.274,K0 IV,0.921,
966940,9200-2603-1,,45106,45238,80007,3685,,Bet,Car,Miaplacidus,9.22006689,-69.71747245,113.18520219999999,-8.981,8.002,-32.547,HIP,1.67,-1.032,A1 III,0.07,
1207439,7745-1379-1,5381188856152471168,56851,57021,101614,,,,Cen,,11.69062271,-41.01826286,113.1855284,-26.094,2.118,-22.772,G_R3,6.86,4.158,G0 V,0.59,
1480175,4414-517-1,1695571110421334144,73212,73440,133621,,,,UMi,,15.00748718,71.76545701,113.228913,-7.665,-7.695,32.968,G_R3,6.64,3.938,G0,0.631,
257493,7571-1400-1,4849521486007360768,16269,16310,21899,1076,,,Eri,,3.50377187,-41.36993699,113.2481588,15.84,20.686,-22.945,G_R3,6.12,3.417,F5/6 V,0.489,
197411,642-47-1,,12121,12153,16234,763,,,Ari,,2.61053239,12.44763903,113.30328659999999,26.3,21.418,7.487,HIP,5.64,2.936,F 8 V,0.516,
1497144,8306-3362-1,5888394463447019392,74167,74395,134505,5649,GJ 9512A,Zet,Lup,,15.20474899,-52.09924858,113.41484700000001,-14.272,-15.89,-27.435,G_R3,3.41,0.704,G8 III,0.918,
969051,227-2544-1,,45204,45336,79469,3665,,The,Hya,,9.23940741,2.31427285,113.5003114,-26.075,22.995,1.405,HIP,3.89,1.182,B9.5 V,-0.06,
92084,616-665-1,2583819069342416384,5619,5631,7193,,,,Psc,,1.20531967,12.28182102,113.7103842,32.38,10.571,7.415,G_R3,6.89,4.178,F5,0.494,
455712,5930-2195-1,,27585,27654,39364,2035,,Del,Lep,,5.85536001,-20.87908925,113.737785,1.233,32.555,-12.427,HIP,3.76,1.048,G8 III/IV,0.984,
428664,701-2047-1,3334901543952614528,26301,26366,37160,1907,,Phi-2,Ori,,5.61510806,9.29067066,113.76877400000001,3.462,34.245,5.631,G_R3,4.09,1.377,G6,0.951,
32835,8029-999-1,,1950,1955,2070,,,,Phe,,0.41244888,-51.04386757,113.81705160000001,21.81,2.364,-27.133,HIP,6.81,4.096,G0 V,0.596,
106063,5274-1984-1,,6523,6537,8512,402,,The,Cet,,1.40039,-8.183257,113.81705160000001,32.242,12.38,-4.967,HIP,3.6,0.886,K0III,1.065,
1365392,9243-176-1,,66408,66618,118475,,,,Mus,,13.655568,-67.67082,113.85684800000001,-12.035,-5.57,-32.287,HIP,6.97,4.256,G2/G3IV/V,0.618,
1511732,8298-907-1,5902781985395901056,74977,75206,136351,5698,GJ 3901,Nu-1,Lup,,15.36896401,-47.92779162,114.2508976,-14.917,-18.118,-25.999,G_R3,4.99,2.268,F7/8 IV,0.515,
1753822,1551-2120-1,4548845321128406528,86356,86623,160910,6594,,,Her,,17.69962187,15.95245305,114.403233,-2.649,-33.617,9.639,G_R3,5.54,2.815,F 4 V W,0.387,
122033,624-1324-1,,7521,7535,9919,463,,Pi,Psc,,1.61831,12.141535,114.4560774,31.27,14.102,7.38,HIP,5.54,2.814,F0V,0.347,
1496957,8306-3363-1,5888394257280681856,119010,,134483,,GJ 9512B,,Lup,,15.2027319,-52.10641128,114.4639062,-14.41,-16.027,-27.691,G_R3,6.69,3.964,F6 V,0.5,
1305581,1455-1299-1,3954927249048246272,62808,63008,112196,,,,Com,,12.9111155,22.10792947,114.46488480000001,-31.59,-7.681,13.206,G_R3,6.99,4.264,F 9 V,0.576,
199526,7011-603-1,5065781095179785216,12256,12288,16538,777,,Iot-2,For,,2.63851699,-30.19406457,114.5095742,23.386,19.331,-17.655,G_R3,5.84,3.113,F5 V,0.476,
1575240,8718-997-1,5836174636208941184,78324,78562,143306,,,,Nor,,16.04123171,-56.85445,114.5297986,-9.419,-16.728,-29.397,G_R3,6.51,3.783,F7 V,0.526,
296370,76-1563-1,3259758514127331328,18946,18993,25621,1257,,,Tau,,4.06940953,2.82694308,114.55132780000001,16.982,30.689,1.732,G_R3,5.36,2.632,F6 V,0.505,
1487527,7311-989-1,6211697370691769728,73622,73850,133469,,,,Lup,,15.09275133,-30.55085932,114.6289634,-20.873,-21.912,-17.862,G_R3,6.48,3.751,F6 V,0.489,
1281319,7762-1974-1,6146899611411058304,61275,61468,109536,4794,,,Cen,,12.59598086,-41.02194433,114.6733266,-26.2,-4.121,-23.073,G_R3,5.12,2.39,A5 IV/V (+ F),0.224,
46690,8027-1302-1,4975599976104995328,2796,2802,3302,147,GJ 3041,Lam-2,Phe,,0.59477096,-48.00090536,114.6749576,23.238,3.648,-26.125,G_R3,5.51,2.78,F7 V,0.461,
296121,659-1274-1,3298631404130765568,18928,18975,25570,1254,,,Tau,,4.06572303,8.19726924,114.7790154,16.892,30.456,5.017,G_R3,5.45,2.718,F2V,0.371,
1571943,6200-1429-1,,78164,78400,143333,5954,GJ 3931,,Lib,,16.00544304,-16.53334149,114.8592606,-16.836,-29.257,-10.02,HIP,5.47,2.737,F7 V,0.517,
87329,25-1379-1,,5335,5346,6763,330,,,Psc,,1.1395,5.649819,114.8592606,33.493,10.299,3.466,HIP,5.51,2.777,F0III-IV,0.334,
901193,1942-1827-1,666427539629086976,42284,42403,73344,,,,Cnc,,8.6459779,23.68590136,114.9574468,-20.61,24.834,14.157,G_R3,6.89,4.155,F 8 V,0.547,
2268201,7965-765-1,6774363993708094720,103550,103882,200163,8048,,Zet,Mic,,21.04943134,-38.6314474,114.96723279999999,19.718,-19.215,-22.003,G_R3,5.32,2.585,F3 V,0.424,
153617,4315-2126-1,,9460,9480,12111,575,,,Cas,,2.03261921,70.90705771,115.0210558,9.939,5.852,33.321,HIP,4.49,1.754,A4V,0.164,
2449695,3996-1165-1,2007431640735691776,111968,112324,215588,,,,Cep,,22.75100853,58.1470499,115.0843386,17.632,-5.98,29.967,G_R3,6.45,3.712,F5,0.43,
462740,8520-704-1,4792058603158427648,27878,27947,40292,2094,,,Pic,,5.91391447,-52.63548125,115.142076,0.483,21.416,-28.055,G_R3,5.29,2.551,A9/F0 IV/V,0.295,
367443,4079-2477-1,285317808507191936,23325,23380,31662,1593,,,Cam,,5.02667886,61.07799621,115.16784580000001,4.304,16.523,30.902,G_R3,6.03,3.291,F 5 V,0.448,
1534431,2032-195-1,1273169013960272640,76222,76456,139389,5813,,,CrB,,15.6148409,29.99118758,115.2539626,-17.891,-24.827,17.661,G_R3,6.46,3.719,F 5 V,0.433,
220732,1227-1401-1,,13668,13702,18256,869,,Rho-3,Ari,,2.94059787,18.02313394,115.3058284,24.135,23.396,10.937,HIP,5.58,2.838,F 6 V,0.471,
1283293,4554-408-1,,61404,61597,110010,,Gl 479.1,,Cam,,12.62200784,79.21547555,115.4281534,-6.534,-1.073,34.761,HIP,6.99,4.246,G0,0.633,
2537746,6988-1090-1,2328281189678351232,117114,117481,223408,,,,Scl,,23.82209052,-27.85425847,115.4369608,31.254,-1.457,-16.534,G_R3,6.95,4.206,F6/7 V,0.511,
2283139,1108-2583-1,1744662586614707072,104184,104521,201601,8097,,Gam,Equ,,21.1723614,10.13157595,115.49632919999999,25.733,-23.509,6.228,G_R3,4.7,1.955,A7P,0.262,
271737,8066-1100-1,4832401540206966656,17322,17364,23456,,,,Hor,,3.71798972,-50.64308192,115.53351599999999,12.634,18.57,-27.386,G_R3,6.97,4.224,F6 V,0.511,
109483,5276-2115-1,2457106882592567936,6734,6748,8829,421,,,Cet,,1.447657,-13.05651115,115.54297580000001,32.057,12.766,-8.002,G_R3,5.51,2.764,F0 V,0.321,
2237461,7975-1347-1,,102362,102693,197937,7943,Gl 808.1,Iot,Mic,,20.80809595,-43.98853195,115.55080459999999,17.094,-18.904,-24.602,HIP,5.11,2.364,F2 V,0.361,
1785862,9066-2962-1,5908778859223528192,87550,87822,162521,,GJ 4033,,Pav,,17.94008192,-65.72173413,115.8584112,-0.229,-14.602,-32.376,G_R3,6.36,3.608,F5 V,0.451,
2233277,1634-3056-1,1763000413344449792,102201,102532,197964,7948,,Gam-2,Del,,20.77763888,16.12429081,115.93735160000001,22.698,-25.507,9.871,G_R3,4.27,1.516,K1IV,1.042,
1369464,893-228-1,3724709133602630528,66648,66860,119288,5156,,,Boo,,13.70354466,8.38839838,116.050543,-31.753,-15.182,5.19,G_R3,6.16,3.404,F 3 VP,0.418,
244726,5875-1138-1,5105133853288251392,15373,15411,20631,997,,,Eri,,3.31142792,-18.55978433,116.11089,21.838,25.724,-11.33,G_R3,5.72,2.963,F3 V,0.381,
2317223,5794-763-1,6891522592643182080,105666,106007,204363,8212,,,Cap,,21.47054085,-11.56828206,116.17417280000001,27.516,-21.453,-7.142,G_R3,6.61,3.852,F7 V,0.49,
1033336,3820-1522-1,,48182,48319,84999,3888,,Ups,UMa,,9.849867,59.038735,116.2508298,-15.505,9.784,30.56,HIP,3.78,1.02,F0IV,0.291,
560913,3773-2079-1,1001431106066942848,31472,31552,46317,,,,Lyn,,6.60420379,58.10677944,116.2912786,-2.967,18.6,30.268,G_R3,6.61,3.85,F5,0.496,
357672,688-1867-1,,22792,22845,31295,1570,,Pi-1,Ori,,4.91492437,10.15083236,116.3336846,9.839,33.698,6.285,HIP,4.64,1.879,A0P,0.085,
201368,7558-987-1,,12381,12413,16754,789,,,Eri,,2.66333402,-42.89168783,116.41686560000001,20.045,16.79,-24.29,HIP,4.74,1.977,A2 V,0.061,
1536573,3483-1859-1,,76333,76568,139798,5830,,,Boo,,15.63783888,46.79769604,116.45829300000001,-14.169,-19.914,26.024,HIP,5.76,2.997,F2V,0.353,
930651,3423-573-1,1017229679407710336,43502,43625,75616,,,,UMa,,8.88502719,52.3902346,116.48341040000001,-14.939,15.866,28.288,G_R3,6.92,4.156,F5,0.498,
461497,8096-192-1,4794180076484107520,27827,27896,40105,2083,,,Pic,,5.90300324,-50.3625498,116.48634619999999,0.578,22.773,-27.5,G_R3,6.53,3.766,G8 IV,0.891,
1362307,8991-4847-1,,66229,66438,118261,5113,,,Cen,,13.6201133,-61.69186476,116.541474,-15.441,-6.972,-31.455,HIP,5.63,2.865,F7 V,0.493,
173097,2318-1875-1,326109689896765568,10645,10670,14055,664,,Gam,Tri,,2.28857424,33.84719231,116.585511,24.513,16.74,19.907,G_R3,4.03,1.264,A0V,0.019,
1688802,5073-1175-1,4365099851340249600,83649,83906,154962,6372,,,Oph,,17.14847768,-3.88299628,116.58942540000001,-7.884,-34.777,-2.42,G_R3,6.35,3.584,G8 IV (+A),0.697,
2344273,4253-2137-1,2216720002583969280,106848,107191,206913,,,,Cep,,21.71121163,63.72137341,116.70196440000001,13.08,-8.933,32.079,G_R3,6.88,4.112,F5,0.531,
1081135,8604-2442-1,5354913895517945856,50351,50493,89569,4061,,,Vel,,10.31053013,-56.11039359,116.7212102,-18.032,8.54,-29.703,G_R3,5.8,3.032,F7 V,0.481,
1811900,5104-258-1,4173946529333731328,88409,88684,165438,6756,,,Ser,,18.10422123,-4.75125108,116.8210274,0.974,-35.676,-2.966,G_R3,5.74,2.97,K0 IV,0.968,
972303,3806-1813-1,1022858010710856576,45363,45493,79439,3662,GJ 3541,,UMa,,9.26981358,54.02185653,116.8836578,-15.898,13.797,28.997,G_R3,4.8,2.029,A5V,0.199,
1108511,4915-1184-1,3777944634761425792,51635,51784,91638,,,,Sex,,10.58061634,-3.89969148,116.8852888,-33.31,12.981,-2.437,G_R3,6.67,3.899,F7 V,0.506,
2233247,1634-3057-1,1763000482062205056,102200,102531,197963,7947,,Gam-1,Del,,20.77746362,16.12412538,116.9661864,22.898,-25.734,9.958,G_R3,5.15,2.377,F8IV-V,0.495,
397018,8093-1067-1,4772547941122028672,24769,24829,35072,1767,,Zet,Pic,,5.32281525,-50.60596688,117.0461054,4.016,22.415,-27.729,G_R3,5.44,2.666,F6 IV,0.517,
2342204,5799-1135-1,6841803123511245696,106752,107095,206301,8283,,,Cap,,21.69246127,-14.04761146,117.07481100000001,28.655,-19.777,-8.712,G_R3,5.16,2.385,G2 V,0.672,
1127858,8206-3033-1,,52575,52727,93497,4216,,Mu,Vel,,10.7794993,-49.42023604,117.169409,-22.183,7.34,-27.281,HIP,2.69,-0.087,G5 IIIA,0.901,
1643330,4572-1605-1,1705819589584418688,81604,81854,152303,6267,,,UMi,,16.71841443,77.51397719,117.2861886,-2.56,-7.34,35.105,G_R3,5.99,3.211,F 4 V,0.43,
565060,4370-836-1,,31623,31703,45947,2365,,,Cam,,6.631984,73.695636,117.29597460000001,-1.662,9.957,34.512,HIP,6.26,3.481,F2,0.396,
512395,8546-1675-1,5482551183847322752,29715,29788,44120,2274,GJ 9209A,,Pic,,6.27188441,-59.21350286,117.52300980000001,-1.311,18.394,-30.951,G_R3,6.44,3.657,G0 V,0.593,
307993,7581-1600-1,4840356816072211712,19697,19747,26967,1326,,Alp,Hor,,4.23336489,-42.2943709,117.6727356,11.906,23.88,-24.275,G_R3,3.85,1.064,K2 III,1.085,
569161,1884-1337-1,3383000539103328768,31769,31850,47415,2439,,,Gem,,6.65874547,24.60016699,117.7934296,-5.634,32.346,15.032,G_R3,6.43,3.642,F 8 IV,0.523,
2031695,8765-314-1,6640466189231878400,95633,95932,183028,7393,,Mu,Tel,,19.50961477,-55.11005106,117.87791539999999,7.958,-19.077,-29.641,G_R3,6.29,3.5,F5 V,0.45,
893347,7666-2481-1,5528565470596048256,42004,42123,73121,3404,,,Vel,,8.58681645,-39.97045766,117.97283959999999,-17.368,21.6,-23.233,G_R3,6.44,3.649,G1 V,0.578,
1509749,5006-932-1,4414849698772235136,74872,75101,136442,5706,,,Ser,,15.34639492,-2.41333114,118.04492979999999,-23.146,-27.776,-1.524,G_R3,6.34,3.547,K2 III,1.062,
1314644,4166-541-1,1676282377934772608,63381,63584,113337,4934,,,Dra,,13.02970165,63.61022653,118.0798332,-15.508,-4.285,32.426,G_R3,6.01,3.217,F 5 V,0.427,
1506021,2028-978-1,1271209611223823232,74664,74893,136176,,,,CrB,,15.3056107,26.84033498,118.12419640000002,-20.948,-24.6,16.35,G_R3,6.59,3.796,G 0 V,0.566,
2479843,1711-2473-1,,113634,113994,218101,8784,,,Peg,,23.08507903,16.56284866,118.1457256,33.725,-8.236,10.325,HIP,6.43,3.635,G8IV,0.886,
1457716,9261-1030-1,5799828080244639488,71822,72048,129060,,,,Cir,,14.73726164,-69.67411759,118.2536978,-9.495,-8.271,-33.995,G_R3,6.99,4.193,F7 V,0.553,
350708,5328-571-1,3179824465465177984,22386,22439,30743,1545,,,Eri,,4.82840103,-13.76967099,118.25695979999999,10.632,33.568,-8.629,G_R3,6.27,3.473,F3/5 V,0.456,
2512098,5244-1064-1,2643862402903084544,115586,115951,221146,,,,Psc,,23.49175486,-1.03590264,118.46833740000001,35.991,-4.817,-0.657,G_R3,6.88,4.079,G5 V,0.62,
2011400,1046-299-1,4308654978827295360,94958,95253,182101,7354,,,Aql,,19.38009727,9.91315101,118.4745352,12.647,-33.467,6.253,G_R3,6.34,3.539,F2II,0.458,
162993,1214-532-1,80369459562947840,10027,10050,13201,624,,,Ari,,2.15641986,17.22420187,118.47877580000001,29.309,18.561,10.755,G_R3,6.4,3.599,F 5 V,0.471,
695292,5395-4692-1,,35544,35642,57517,2798,,,Mon,,7.354669,-8.87788168,118.48888799999999,-12.463,33.655,-5.606,HIP,6.56,3.759,G1 V,0.532,
510577,4784-2567-1,3121655180756368128,29643,29716,43318,2233,,,Ori,,6.25951827,-0.51219023,118.5273796,-2.467,36.251,-0.325,G_R3,5.62,2.818,F5 V,0.506,
307484,667-495-1,,19669,19719,26690,1309,,,Tau,,4.22586237,7.71604986,118.53194640000001,16.13,32.194,4.879,HIP,5.29,2.488,F3V,0.366,
1212726,864-1209-1,3911736954840855168,57156,57328,102124,4515,,Xi,Vir,,11.75473324,8.25812036,118.55217080000001,-35.892,2.308,5.22,G_R3,4.84,2.038,A 4 V,0.174,
1479184,7832-2494-1,5908285934423927424,73156,73383,132301,,,,Lup,,14.99584395,-43.81133729,118.6865652,-18.586,-18.546,-25.189,G_R3,6.59,3.785,F7 IV/V,0.48,
1409884,2010-1245-1,1257529526205454336,69004,69226,123999,5304,GJ 9470,,Boo,,14.17331467,25.09167937,118.6872176,-27.76,-17.753,15.43,G_R3,4.82,2.015,F8IV,0.541,
1677787,988-1950-1,4545449415043729536,83180,83435,154160,6339,,,Her,,17.05290081,14.51134352,118.85945120000001,-8.657,-34.196,9.13,G_R3,6.52,3.712,G5IV:,0.77,
185850,635-817-1,24262652508347520,11400,11427,15228,,,,Cet,,2.45649689,10.19832413,118.930889,28.715,21.519,6.455,G_R3,6.45,3.641,F5V,0.45,
1858948,1580-2158-1,,89860,90139,169414,6895,,,Her,,18.39496968,21.76974973,118.96416140000001,3.496,-33.687,13.526,HIP,3.85,1.04,K1III,1.168,
719749,5408-631-1,3028617461760208128,36292,36395,59438,2868,,,Pup,,7.48940818,-14.99859759,119.0134176,-13.396,32.596,-9.442,G_R3,6.05,3.239,F5 V,0.479,
241594,5295-1259-1,5166714578981717632,15159,15197,20320,984,,Zet,Eri,Zibal,3.26389562,-8.81973052,119.07278600000001,23.685,27.206,-5.597,G_R3,4.8,1.988,A2 III,0.232,
703378,5970-2757-1,3027656351155128704,35786,35884,58192,,,,CMa,,7.39828234,-17.41343646,119.07311220000001,-12.467,32.522,-10.924,G_R3,6.84,4.028,F7 V,0.489,
913948,7687-1203-1,5522244069017465728,42803,42922,74868,,,,Vel,,8.7474348,-44.54259467,119.0737646,-17.141,19.572,-25.605,G_R3,6.56,3.748,F8 IV/V,0.567,
1080992,3007-138-1,805878358863149952,50343,50485,89221,,,,UMa,,10.30911539,43.04844363,119.11225619999999,-24.112,11.43,24.926,G_R3,6.48,3.668,G5,0.925,
37460,599-1372-1,,2229,2235,2454,107,,,Psc,,0.47223704,10.1898444,119.2251214,35.699,4.436,6.466,HIP,6.05,3.236,F 6 VA VW,0.447,
119184,28-1244-1,2510183229442059776,7343,7357,9670,,,,Cet,,1.58024003,0.94476462,119.3878952,33.507,14.711,0.603,G_R3,6.9,4.083,F7 V,0.531,
1714035,7374-1017-1,,84760,85019,157060,6454,,,Sco,,17.37720964,-35.91072906,119.53109700000002,-4.818,-29.285,-21.492,HIP,6.42,3.6,F8 V,0.541,
2456848,4277-1102-1,2211820991085587584,112364,112724,216228,8694,,Iot,Cep,,22.82800469,66.20040964,119.54447119999999,14.098,-4.467,33.531,G_R3,3.5,0.68,K0III,1.053,
2373473,4474-1757-1,2278918344568877056,108190,108535,209369,8400,,,Cep,,21.98749072,73.17989435,119.8122814,9.187,-5.344,35.158,G_R3,5.04,2.215,F5V,0.439,
1515246,2570-1518-1,1387349065967311744,75187,75415,137392,5734,GJ 3904B,Mu-2,Boo,Alkalurops B,15.40857496,37.34747199,119.8282652,-18.327,-22.736,22.285,G_R3,6.51,3.685,G1V,0.6,
2551470,NaN,NaN,NaN,11767,NaN,NaN,NaN,Alp UMi,UMi,Polaris,37.95454167,89.2641111,433,NaN,NaN,NaN,NaN,1.98,NaN,F7:Ib-IIv SB,NaN,37.95454167
